backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_heron,64,surface,mwpm,5,50,100000,real_heron_1_0.5,,0.037010,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_1_0.5,,0.214600,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,100,100000,real_heron_2.0_1,,0.092720,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_1_1.5,,0.183410,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,75,100000,real_heron_4.0_1,,0.099620,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,150,100000,real_heron_1.0_1,,0.102280,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,100,100000,real_heron_0.5_1,,0.030240,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_1_0.75,,0.038190,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_1_0.75,,0.214210,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,150,100000,real_heron_1_2.0,,0.184540,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,200,100000,real_heron_0.25_1,,0.045820,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,50,100000,real_heron_2.0_1,,0.031550,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,50,100000,real_heron_1_1.0,,0.038630,N/A,N/A,N/A
real_heron,26,surface,mwpm,3,200,100000,real_heron_1_1.0,,0.216440,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,75,100000,real_heron_1_0.25,,0.046810,N/A,N/A,N/A
real_heron,118,surface,mwpm,7,75,100000,real_heron_1.0_1,,0.031970,N/A,N/A,N/A
real_heron,64,surface,mwpm,5,125,100000,real_heron_2.0_1,,0.119460,N/A,N/A,N/A
